,ID_SALON,NOMBRE_SALON,CAPACIDAD,ID_SEDE,ACTIVO,USUARIO,PASSWORD
2672,159,4D,51,20,0,,
2673,210,30C,50,21,0,,
2674,129,53B,51,19,0,,
2675,129,53B,51,19,0,,
2676,136,57A,50,19,0,,
2677,129,53B,51,19,0,,
2678,129,53B,51,19,0,,
2679,210,30C,50,21,0,,
2680,210,30C,50,21,0,,
2681,210,30C,50,21,0,,
2682,210,30C,50,21,0,,
2683,208,29A,50,21,0,,
2684,168,9A,50,20,0,,
2685,118,48C,52,18,0,,
2686,116,47A,50,18,0,,
2687,209,29B,50,21,0,,
2688,117,47B,51,18,0,,
2689,170,10C,50,20,0,,
2690,117,47B,51,18,0,,
2691,209,29B,50,21,0,,
2692,170,10C,50,20,0,,
2693,229,65B,50,22,0,,
2694,118,48C,52,18,0,,
2695,118,48C,52,18,0,,
2696,214,32C,50,21,0,,
2697,170,10C,50,20,0,,
2698,208,29A,50,21,0,,
2699,170,10C,50,20,0,,
2700,170,10C,50,20,0,,
2701,170,10C,50,20,0,,
2702,140,59A,50,19,0,,
2703,116,47A,50,18,0,,
2704,209,29B,50,21,0,,
2705,214,32C,50,21,0,,
2706,118,48C,52,18,0,,
2707,208,29A,50,21,0,,
2708,107,42D,41,18,0,,
2709,117,47B,51,18,0,,
2710,209,29B,50,21,0,,
2711,116,47A,50,18,0,,
2712,117,47B,51,18,0,,
2713,117,47B,51,18,0,,
2714,138,58C,50,19,0,,
2715,118,48C,52,18,0,,
2716,161,5B,50,20,0,,
2717,118,48C,52,18,0,,
2718,212,31A,50,21,0,,
2719,214,32C,50,21,0,,
2720,212,31A,50,21,0,,
2721,212,31A,50,21,0,,
2722,107,42D,41,18,0,,
2723,170,10C,50,20,0,,
2724,170,10C,50,20,0,,
2725,209,29B,50,21,0,,
2726,116,47A,50,18,0,,
2727,116,47A,50,18,0,,
2728,212,31A,50,21,0,,
2729,209,29B,50,21,0,,
2730,229,65B,50,22,0,,
2731,203,26D,50,21,0,,
2732,116,47A,50,18,0,,
2733,203,26D,50,21,0,,
2734,212,31A,50,21,0,,
2735,212,31A,50,21,0,,
2736,138,58C,50,19,0,,
2737,214,32C,50,21,0,,
2738,138,58C,50,19,0,,
2739,138,58C,50,19,0,,
2740,116,47A,50,18,0,,
2741,214,32C,50,21,0,,
2742,118,48C,52,18,0,,
2743,214,32C,50,21,0,,
2744,214,32C,50,21,0,,
2745,203,26D,50,21,0,,
2746,168,9A,50,20,0,,
2747,138,58C,50,19,0,,
2748,138,58C,50,19,0,,
2749,168,9A,50,20,0,,
2750,170,10C,50,20,0,,
2751,214,32C,50,21,0,,
2752,212,31A,50,21,0,,
2753,140,59A,50,19,0,,
2754,161,5B,50,20,0,,
2755,140,59A,50,19,0,,
2756,116,47A,50,18,0,,
2757,170,10C,50,20,0,,
2758,140,59A,50,19,0,,
2759,131,54D,50,19,0,,
2760,140,59A,50,19,0,,
2761,170,10C,50,20,0,,
2762,117,47B,51,18,0,,
2763,117,47B,51,18,0,,
2764,117,47B,51,18,0,,
2765,161,5B,50,20,0,,
2766,117,47B,51,18,0,,
2767,117,47B,51,18,0,,
2768,203,26D,50,21,0,,
2769,214,32C,50,21,0,,
2770,203,26D,50,21,0,,
2771,209,29B,50,21,0,,
2772,131,54D,50,19,0,,
2773,212,31A,50,21,0,,
2774,212,31A,50,21,0,,
2775,212,31A,50,21,0,,
2776,129,53B,51,19,0,,
2777,138,58C,50,19,0,,
2778,116,47A,50,18,0,,
2779,212,31A,50,21,0,,
2780,212,31A,50,21,0,,
2781,170,10C,50,20,0,,
2782,212,31A,50,21,0,,
2783,118,48C,52,18,0,,
2784,116,47A,50,18,0,,
2785,168,9A,50,20,0,,
2786,118,48C,52,18,0,,
2787,168,9A,50,20,0,,
2788,212,31A,50,21,0,,
2789,140,59A,50,19,0,,
2790,140,59A,50,19,0,,
2791,116,47A,50,18,0,,
2792,116,47A,50,18,0,,
2793,118,48C,52,18,0,,
2794,212,31A,50,21,0,,
2795,209,29B,50,21,0,,
2796,118,48C,52,18,0,,
2797,214,32C,50,21,0,,
2798,170,10C,50,20,0,,
2799,116,47A,50,18,0,,
2800,209,29B,50,21,0,,
2801,116,47A,50,18,0,,
2802,203,26D,50,21,0,,
2803,140,59A,50,19,0,,
2804,214,32C,50,21,0,,
2805,170,10C,50,20,0,,
2806,138,58C,50,19,0,,
2807,138,58C,50,19,0,,
2808,212,31A,50,21,0,,
2809,168,9A,50,20,0,,
2810,168,9A,50,20,0,,
2811,212,31A,50,21,0,,
2812,233,67B,51,22,0,,
2813,117,47B,51,18,0,,
2814,233,67B,51,22,0,,
2815,117,47B,51,18,0,,
2816,233,67B,51,22,0,,
2817,168,9A,50,20,0,,
2818,233,67B,51,22,0,,
2819,159,4D,51,20,0,,
2820,159,4D,51,20,0,,
2821,116,47A,50,18,0,,
2822,170,10C,50,20,0,,
2823,233,67B,51,22,0,,
2824,138,58C,50,19,0,,
2825,170,10C,50,20,0,,
2826,138,58C,50,19,0,,
2827,212,31A,50,21,0,,
2828,170,10C,50,20,0,,
2829,129,53B,51,19,0,,
2830,138,58C,50,19,0,,
2831,161,5B,50,20,0,,
2832,161,5B,50,20,0,,
2833,168,9A,50,20,0,,
2834,107,42D,41,18,0,,
2835,170,10C,50,20,0,,
2836,212,31A,50,21,0,,
2837,118,48C,52,18,0,,
2838,212,31A,50,21,0,,
2839,118,48C,52,18,0,,
2840,131,54D,50,19,0,,
2841,140,59A,50,19,0,,
2842,212,31A,50,21,0,,
2843,168,9A,50,20,0,,
2844,212,31A,50,21,0,,
2845,168,9A,50,20,0,,
2846,140,59A,50,19,0,,
2847,140,59A,50,19,0,,
2848,116,47A,50,18,0,,
2849,122,50C,42,18,0,,
2850,122,50C,42,18,0,,
2851,212,31A,50,21,0,,
2852,140,59A,50,19,0,,
2853,212,31A,50,21,0,,
2854,214,32C,50,21,0,,
2855,170,10C,50,20,0,,
2856,116,47A,50,18,0,,
2857,214,32C,50,21,0,,
2858,212,31A,50,21,0,,
2859,214,32C,50,21,0,,
2860,209,29B,50,21,0,,
2861,168,9A,50,20,0,,
2862,122,50C,42,18,0,,
2863,122,50C,42,18,0,,
2864,233,67B,51,22,0,,
2865,140,59A,50,19,0,,
2866,214,32C,50,21,0,,
2867,214,32C,50,21,0,,
2868,168,9A,50,20,0,,
2869,168,9A,50,20,0,,
2870,116,47A,50,18,0,,
2871,131,54D,50,19,0,,
2872,116,47A,50,18,0,,
2873,116,47A,50,18,0,,
2874,129,53B,51,19,0,,
2875,131,54D,50,19,0,,
2876,214,32C,50,21,0,,
2877,168,9A,50,20,0,,
2878,168,9A,50,20,0,,
2879,212,31A,50,21,0,,
2880,122,50C,42,18,0,,
2881,116,47A,50,18,0,,
2882,214,32C,50,21,0,,
2883,131,54D,50,19,0,,
2884,116,47A,50,18,0,,
2885,212,31A,50,21,0,,
2886,116,47A,50,18,0,,
2887,170,10C,50,20,0,,
2888,116,47A,50,18,0,,
2889,214,32C,50,21,0,,
2890,214,32C,50,21,0,,
2891,168,9A,50,20,0,,
2892,214,32C,50,21,0,,
2893,170,10C,50,20,0,,
2894,209,29B,50,21,0,,
2895,138,58C,50,19,0,,
2896,120,49A,40,18,0,,
2897,120,49A,40,18,0,,
2898,168,9A,50,20,0,,
2899,233,67B,51,22,0,,
2900,138,58C,50,19,0,,
2901,214,32C,50,21,0,,
2902,214,32C,50,21,0,,
2903,168,9A,50,20,0,,
2904,209,29B,50,21,0,,
2905,209,29B,50,21,0,,
2906,140,59A,50,19,0,,
2907,120,49A,40,18,0,,
2908,168,9A,50,20,0,,
2909,203,26D,50,21,0,,
2910,120,49A,40,18,0,,
2911,120,49A,40,18,0,,
2912,159,4D,51,20,0,,
2913,168,9A,50,20,0,,
2914,117,47B,51,18,0,,
2915,170,10C,50,20,0,,
2916,140,59A,50,19,0,,
2917,170,10C,50,20,0,,
2918,120,49A,40,18,0,,
2919,120,49A,40,18,0,,
2920,168,9A,50,20,0,,
2921,168,9A,50,20,0,,
2922,214,32C,50,21,0,,
2923,140,59A,50,19,0,,
2924,233,67B,51,22,0,,
2925,212,31A,50,21,0,,
2926,170,10C,50,20,0,,
2927,122,50C,42,18,0,,
2928,159,4D,51,20,0,,
2929,212,31A,50,21,0,,
2930,209,29B,50,21,0,,
2931,170,10C,50,20,0,,
2932,214,32C,50,21,0,,
2933,214,32C,50,21,0,,
2934,214,32C,50,21,0,,
2935,231,66D,51,22,0,,
2936,212,31A,50,21,0,,
2937,203,26D,50,21,0,,
2938,203,26D,50,21,0,,
2939,161,5B,50,20,0,,
2940,131,54D,50,19,0,,
2941,214,32C,50,21,0,,
2942,168,9A,50,20,0,,
2943,170,10C,50,20,0,,
2944,212,31A,50,21,0,,
2945,120,49A,40,18,0,,
2946,122,50C,42,18,0,,
2947,170,10C,50,20,0,,
2948,170,10C,50,20,0,,
2949,214,32C,50,21,0,,
2950,122,50C,42,18,0,,
2951,120,49A,40,18,0,,
2952,214,32C,50,21,0,,
2953,168,9A,50,20,0,,
2954,203,26D,50,21,0,,
2955,212,31A,50,21,0,,
2956,168,9A,50,20,0,,
2957,214,32C,50,21,0,,
2958,120,49A,40,18,0,,
2959,214,32C,50,21,0,,
2960,214,32C,50,21,0,,
2961,209,29B,50,21,0,,
2962,168,9A,50,20,0,,
2963,120,49A,40,18,0,,
2964,168,9A,50,20,0,,
2965,214,32C,50,21,0,,
2966,233,67B,51,22,0,,
2967,159,4D,51,20,0,,
2968,107,42D,41,18,0,,
2969,117,47B,51,18,0,,
2970,212,31A,50,21,0,,
2971,233,67B,51,22,0,,
2972,214,32C,50,21,0,,
2973,212,31A,50,21,0,,
2974,214,32C,50,21,0,,
2975,212,31A,50,21,0,,
2976,120,49A,40,18,0,,
2977,140,59A,50,19,0,,
2978,233,67B,51,22,0,,
2979,159,4D,51,20,0,,
2980,159,4D,51,20,0,,
2981,209,29B,50,21,0,,
2982,168,9A,50,20,0,,
2983,174,12C,50,20,0,,
2984,233,67B,51,22,0,,
2985,212,31A,50,21,0,,
2986,120,49A,40,18,0,,
2987,161,5B,50,20,0,,
2988,209,29B,50,21,0,,
2989,212,31A,50,21,0,,
2990,172,11A,53,20,0,,
2991,122,50C,42,18,0,,
2992,212,31A,50,21,0,,
2993,142,60C,50,19,0,,
2994,209,29B,50,21,0,,
2995,122,50C,42,18,0,,
2996,122,50C,42,18,0,,
2997,122,50C,42,18,0,,
2998,212,31A,50,21,0,,
2999,209,29B,50,21,0,,
3000,120,49A,40,18,0,,
3001,140,59A,50,19,0,,
3002,140,59A,50,19,0,,
3003,174,12C,50,20,0,,
3004,122,50C,42,18,0,,
3005,212,31A,50,21,0,,
3006,142,60C,50,19,0,,
3007,233,67B,51,22,0,,
3008,140,59A,50,19,0,,
3009,142,60C,50,19,0,,
3010,140,59A,50,19,0,,
3011,159,4D,51,20,0,,
3012,122,50C,42,18,0,,
3013,122,50C,42,18,0,,
3014,122,50C,42,18,0,,
3015,172,11A,53,20,0,,
3016,212,31A,50,21,0,,
3017,203,26D,50,21,0,,
3018,172,11A,53,20,0,,
3019,209,29B,50,21,0,,
3020,122,50C,42,18,0,,
3021,172,11A,53,20,0,,
3022,122,50C,42,18,0,,
3023,214,32C,50,21,0,,
3024,140,59A,50,19,0,,
3025,203,26D,50,21,0,,
3026,142,60C,50,19,0,,
3027,142,60C,50,19,0,,
3028,122,50C,42,18,0,,
3029,212,31A,50,21,0,,
3030,212,31A,50,21,0,,
3031,159,4D,51,20,0,,
3032,117,47B,51,18,0,,
3033,122,50C,42,18,0,,
3034,172,11A,53,20,0,,
3035,117,47B,51,18,0,,
3036,172,11A,53,20,0,,
3037,159,4D,51,20,0,,
3038,142,60C,50,19,0,,
3039,159,4D,51,20,0,,
3040,159,4D,51,20,0,,
3041,172,11A,53,20,0,,
3042,161,5B,50,20,0,,
3043,212,31A,50,21,0,,
3044,212,31A,50,21,0,,
3045,161,5B,50,20,0,,
3046,122,50C,42,18,0,,
3047,214,32C,50,21,0,,
3048,161,5B,50,20,0,,
3049,122,50C,42,18,0,,
3050,142,60C,50,19,0,,
3051,122,50C,42,18,0,,
3052,122,50C,42,18,0,,
3053,122,50C,42,18,0,,
3054,140,59A,50,19,0,,
3055,122,50C,42,18,0,,
3056,212,31A,50,21,0,,
3057,214,32C,50,21,0,,
3058,131,54D,50,19,0,,
3059,172,11A,53,20,0,,
3060,209,29B,50,21,0,,
3061,120,49A,40,18,0,,
3062,172,11A,53,20,0,,
3063,172,11A,53,20,0,,
3064,140,59A,50,19,0,,
3065,212,31A,50,21,0,,
3066,174,12C,50,20,0,,
3067,120,49A,40,18,0,,
3068,140,59A,50,19,0,,
3069,120,49A,40,18,0,,
3070,142,60C,50,19,0,,
3071,209,29B,50,21,0,,
3072,212,31A,50,21,0,,
3073,120,49A,40,18,0,,
3074,174,12C,50,20,0,,
3075,212,31A,50,21,0,,
3076,203,26D,50,21,0,,
3077,212,31A,50,21,0,,
3078,161,5B,50,20,0,,
3079,212,31A,50,21,0,,
3080,214,32C,50,21,0,,
3081,214,32C,50,21,0,,
3082,122,50C,42,18,0,,
3083,174,12C,50,20,0,,
3084,142,60C,50,19,0,,
3085,231,66D,51,22,0,,
3086,174,12C,50,20,0,,
3087,214,32C,50,21,0,,
3088,214,32C,50,21,0,,
3089,120,49A,40,18,0,,
3090,120,49A,40,18,0,,
3091,120,49A,40,18,0,,
3092,120,49A,40,18,0,,
3093,203,26D,50,21,0,,
3094,122,50C,42,18,0,,
3095,174,12C,50,20,0,,
3096,117,47B,51,18,0,,
3097,174,12C,50,20,0,,
3098,120,49A,40,18,0,,
3099,120,49A,40,18,0,,
3100,120,49A,40,18,0,,
3101,120,49A,40,18,0,,
3102,122,50C,42,18,0,,
3103,107,42D,41,18,0,,
3104,122,50C,42,18,0,,
3105,159,4D,51,20,0,,
3106,122,50C,42,18,0,,
3107,107,42D,41,18,0,,
3108,159,4D,51,20,0,,
3109,120,49A,40,18,0,,
3110,174,12C,50,20,0,,
3111,161,5B,50,20,0,,
3112,120,49A,40,18,0,,
3113,209,29B,50,21,0,,
3114,174,12C,50,20,0,,
3115,214,32C,50,21,0,,
3116,117,47B,51,18,0,,
3117,117,47B,51,18,0,,
3118,161,5B,50,20,0,,
3119,174,12C,50,20,0,,
3120,122,50C,42,18,0,,
3121,174,12C,50,20,0,,
3122,131,54D,50,19,0,,
3123,203,26D,50,21,0,,
3124,214,32C,50,21,0,,
3125,203,26D,50,21,0,,
3126,209,29B,50,21,0,,
3127,140,59A,50,19,0,,
3128,122,50C,42,18,0,,
3129,174,12C,50,20,0,,
3130,214,32C,50,21,0,,
3131,203,26D,50,21,0,,
3132,140,59A,50,19,0,,
3133,172,11A,53,20,0,,
3134,172,11A,53,20,0,,
3135,209,29B,50,21,0,,
3136,161,5B,50,20,0,,
3137,209,29B,50,21,0,,
3138,214,32C,50,21,0,,
3139,159,4D,51,20,0,,
3140,174,12C,50,20,0,,
3141,214,32C,50,21,0,,
3142,120,49A,40,18,0,,
3143,214,32C,50,21,0,,
3144,172,11A,53,20,0,,
3145,203,26D,50,21,0,,
3146,172,11A,53,20,0,,
3147,159,4D,51,20,0,,
3148,172,11A,53,20,0,,
3149,209,29B,50,21,0,,
3150,107,42D,41,18,0,,
3151,120,49A,40,18,0,,
3152,122,50C,42,18,0,,
3153,214,32C,50,21,0,,
3154,107,42D,41,18,0,,
3155,140,59A,50,19,0,,
3156,120,49A,40,18,0,,
3157,172,11A,53,20,0,,
3158,120,49A,40,18,0,,
3159,122,50C,42,18,0,,
3160,122,50C,42,18,0,,
3161,122,50C,42,18,0,,
3162,120,49A,40,18,0,,
3163,203,26D,50,21,0,,
3164,117,47B,51,18,0,,
3165,172,11A,53,20,0,,
3166,120,49A,40,18,0,,
3167,120,49A,40,18,0,,
3168,209,29B,50,21,0,,
3169,142,60C,50,19,0,,
3170,120,49A,40,18,0,,
3171,120,49A,40,18,0,,
3172,209,29B,50,21,0,,
3173,140,59A,50,19,0,,
3174,172,11A,53,20,0,,
3175,142,60C,50,19,0,,
3176,233,67B,51,22,0,,
3177,172,11A,53,20,0,,
3178,174,12C,50,20,0,,
3179,161,5B,50,20,0,,
3180,174,12C,50,20,0,,
3181,174,12C,50,20,0,,
3182,233,67B,51,22,0,,
3183,117,47B,51,18,0,,
3184,174,12C,50,20,0,,
3185,140,59A,50,19,0,,
3186,140,59A,50,19,0,,
3187,117,47B,51,18,0,,
3188,142,60C,50,19,0,,
3189,111,44D,40,18,0,,
3190,120,49A,40,18,0,,
3191,117,47B,51,18,0,,
3192,209,29B,50,21,0,,
3193,174,12C,50,20,0,,
3194,159,4D,51,20,0,,
3195,203,26D,50,21,0,,
3196,135,56D,50,19,0,,
3197,142,60C,50,19,0,,
3198,209,29B,50,21,0,,
3199,159,4D,51,20,0,,
3200,140,59A,50,19,0,,
3201,161,5B,50,20,0,,
3202,174,12C,50,20,0,,
3203,174,12C,50,20,0,,
3204,159,4D,51,20,0,,
3205,159,4D,51,20,0,,
3206,159,4D,51,20,0,,
3207,159,4D,51,20,0,,
3208,124,51A,40,18,0,,
3209,161,5B,50,20,0,,
3210,161,5B,50,20,0,,
3211,209,29B,50,21,0,,
3212,124,51A,40,18,0,,
3213,129,53B,51,19,0,,
3214,142,60C,50,19,0,,
3215,117,47B,51,18,0,,
3216,111,44D,40,18,0,,
3217,233,67B,51,22,0,,
3218,117,47B,51,18,0,,
3219,174,12C,50,20,0,,
3220,117,47B,51,18,0,,
3221,111,44D,40,18,0,,
3222,117,47B,51,18,0,,
3223,140,59A,50,19,0,,
3224,142,60C,50,19,0,,
3225,111,44D,40,18,0,,
3226,209,29B,50,21,0,,
3227,172,11A,53,20,0,,
3228,203,26D,50,21,0,,
3229,209,29B,50,21,0,,
3230,174,12C,50,20,0,,
3231,172,11A,53,20,0,,
3232,233,67B,51,22,0,,
3233,203,26D,50,21,0,,
3234,129,53B,51,19,0,,
3235,135,56D,50,19,0,,
3236,142,60C,50,19,0,,
3237,203,26D,50,21,0,,
3238,142,60C,50,19,0,,
3239,209,29B,50,21,0,,
3240,159,4D,51,20,0,,
3241,174,12C,50,20,0,,
3242,129,53B,51,19,0,,
3243,159,4D,51,20,0,,
3244,140,59A,50,19,0,,
3245,174,12C,50,20,0,,
3246,117,47B,51,18,0,,
3247,142,60C,50,19,0,,
3248,174,12C,50,20,0,,
3249,209,29B,50,21,0,,
3250,140,59A,50,19,0,,
3251,203,26D,50,21,0,,
3252,140,59A,50,19,0,,
3253,117,47B,51,18,0,,
3254,117,47B,51,18,0,,
3255,117,47B,51,18,0,,
3256,172,11A,53,20,0,,
3257,233,67B,51,22,0,,
3258,172,11A,53,20,0,,
3259,172,11A,53,20,0,,
3260,172,11A,53,20,0,,
3261,172,11A,53,20,0,,
3262,172,11A,53,20,0,,
3263,209,29B,50,21,0,,
3264,117,47B,51,18,0,,
3265,209,29B,50,21,0,,
3266,209,29B,50,21,0,,
3267,209,29B,50,21,0,,
3268,117,47B,51,18,0,,
3269,203,26D,50,21,0,,
3270,172,11A,53,20,0,,
3271,172,11A,53,20,0,,
3272,172,11A,53,20,0,,
3273,142,60C,50,19,0,,
3274,142,60C,50,19,0,,
3275,140,59A,50,19,0,,
3276,209,29B,50,21,0,,
3277,117,47B,51,18,0,,
3278,117,47B,51,18,0,,
3279,174,12C,50,20,0,,
3280,209,29B,50,21,0,,
3281,203,26D,50,21,0,,
3282,174,12C,50,20,0,,
3283,209,29B,50,21,0,,
3284,174,12C,50,20,0,,
3285,203,26D,50,21,0,,
3286,174,12C,50,20,0,,
3287,117,47B,51,18,0,,
3288,135,56D,50,19,0,,
3289,129,53B,51,19,0,,
3290,174,12C,50,20,0,,
3291,117,47B,51,18,0,,
3292,117,47B,51,18,0,,
3293,117,47B,51,18,0,,
3294,174,12C,50,20,0,,
3295,209,29B,50,21,0,,
3296,140,59A,50,19,0,,
3297,174,12C,50,20,0,,
3298,174,12C,50,20,0,,
3299,117,47B,51,18,0,,
3300,140,59A,50,19,0,,
3301,140,59A,50,19,0,,
3302,203,26D,50,21,0,,
3303,161,5B,50,20,0,,
3304,117,47B,51,18,0,,
3305,142,60C,50,19,0,,
3306,142,60C,50,19,0,,
3307,172,11A,53,20,0,,
3308,172,11A,53,20,0,,
3309,174,12C,50,20,0,,
3310,209,29B,50,21,0,,
3311,117,47B,51,18,0,,
3312,233,67B,51,22,0,,
3313,174,12C,50,20,0,,
3314,233,67B,51,22,0,,
3315,172,11A,53,20,0,,
3316,172,11A,53,20,0,,
3317,140,59A,50,19,0,,
3318,209,29B,50,21,0,,
3319,209,29B,50,21,0,,
3320,142,60C,50,19,0,,
3321,209,29B,50,21,0,,
3322,172,11A,53,20,0,,
3323,203,26D,50,21,0,,
3324,203,26D,50,21,0,,
3325,129,53B,51,19,0,,
3326,233,67B,51,22,0,,
3327,117,47B,51,18,0,,
3328,172,11A,53,20,0,,
3329,121,49B,51,18,0,,
3330,121,49B,51,18,0,,
3331,172,11A,53,20,0,,
3332,213,31B,50,21,0,,
3333,121,49B,51,18,0,,
3334,111,44D,40,18,0,,
3335,121,49B,51,18,0,,
3336,213,31B,50,21,0,,
3337,121,49B,51,18,0,,
3338,172,11A,53,20,0,,
3339,142,60C,50,19,0,,
3340,159,4D,51,20,0,,
3341,140,59A,50,19,0,,
3342,174,12C,50,20,0,,
3343,111,44D,40,18,0,,
3344,121,49B,51,18,0,,
3345,129,53B,51,19,0,,
3346,140,59A,50,19,0,,
3347,172,11A,53,20,0,,
3348,172,11A,53,20,0,,
3349,174,12C,50,20,0,,
3350,172,11A,53,20,0,,
3351,172,11A,53,20,0,,
3352,174,12C,50,20,0,,
3353,121,49B,51,18,0,,
3354,142,60C,50,19,0,,
3355,111,44D,40,18,0,,
3356,142,60C,50,19,0,,
3357,140,59A,50,19,0,,
3358,129,53B,51,19,0,,
3359,172,11A,53,20,0,,
3360,140,59A,50,19,0,,
3361,203,26D,50,21,0,,
3362,203,26D,50,21,0,,
3363,174,12C,50,20,0,,
3364,203,26D,50,21,0,,
3365,174,12C,50,20,0,,
3366,174,12C,50,20,0,,
3367,174,12C,50,20,0,,
3368,203,26D,50,21,0,,
3369,172,11A,53,20,0,,
3370,233,67B,51,22,0,,
3371,142,60C,50,19,0,,
3372,233,67B,51,22,0,,
3373,161,5B,50,20,0,,
3374,174,12C,50,20,0,,
3375,135,56D,50,19,0,,
3376,161,5B,50,20,0,,
3377,213,31B,50,21,0,,
3378,213,31B,50,21,0,,
3379,213,31B,50,21,0,,
3380,213,31B,50,21,0,,
3381,135,56D,50,19,0,,
3382,174,12C,50,20,0,,
3383,121,49B,51,18,0,,
3384,174,12C,50,20,0,,
3385,140,59A,50,19,0,,
3386,174,12C,50,20,0,,
3387,174,12C,50,20,0,,
3388,142,60C,50,19,0,,
3389,121,49B,51,18,0,,
3390,121,49B,51,18,0,,
3391,172,11A,53,20,0,,
3392,140,59A,50,19,0,,
3393,172,11A,53,20,0,,
3394,161,5B,50,20,0,,
3395,203,26D,50,21,0,,
3396,172,11A,53,20,0,,
3397,172,11A,53,20,0,,
3398,121,49B,51,18,0,,
3399,140,59A,50,19,0,,
3400,172,11A,53,20,0,,
3401,172,11A,53,20,0,,
3402,161,5B,50,20,0,,
3403,121,49B,51,18,0,,
3404,213,31B,50,21,0,,
3405,140,59A,50,19,0,,
3406,140,59A,50,19,0,,
3407,140,59A,50,19,0,,
3408,121,49B,51,18,0,,
3409,161,5B,50,20,0,,
3410,213,31B,50,21,0,,
3411,129,53B,51,19,0,,
3412,213,31B,50,21,0,,
3413,213,31B,50,21,0,,
3414,213,31B,50,21,0,,
3415,121,49B,51,18,0,,
3416,142,60C,50,19,0,,
3417,213,31B,50,21,0,,
3418,159,4D,51,20,0,,
3419,213,31B,50,21,0,,
3420,121,49B,51,18,0,,
3421,213,31B,50,21,0,,
3422,111,44D,40,18,0,,
3423,111,44D,40,18,0,,
3424,121,49B,51,18,0,,
3425,121,49B,51,18,0,,
3426,203,26D,50,21,0,,
3427,142,60C,50,19,0,,
3428,203,26D,50,21,0,,
3429,121,49B,51,18,0,,
3430,165,7B,50,20,0,,
3431,135,56D,50,19,0,,
3432,233,67B,51,22,0,,
3433,111,44D,40,18,0,,
3434,165,7B,50,20,0,,
3435,233,67B,51,22,0,,
3436,121,49B,51,18,0,,
3437,121,49B,51,18,0,,
3438,213,31B,50,21,0,,
3439,213,31B,50,21,0,,
3440,203,26D,50,21,0,,
3441,142,60C,50,19,0,,
3442,203,26D,50,21,0,,
3443,203,26D,50,21,0,,
3444,165,7B,50,20,0,,
3445,121,49B,51,18,0,,
3446,231,66D,51,22,0,,
3447,213,31B,50,21,0,,
3448,159,4D,51,20,0,,
3449,203,26D,50,21,0,,
3450,142,60C,50,19,0,,
3451,203,26D,50,21,0,,
3452,142,60C,50,19,0,,
3453,159,4D,51,20,0,,
3454,121,49B,51,18,0,,
3455,142,60C,50,19,0,,
3456,142,60C,50,19,0,,
3457,213,31B,50,21,0,,
3458,142,60C,50,19,0,,
3459,142,60C,50,19,0,,
3460,165,7B,50,20,0,,
3461,213,31B,50,21,0,,
3462,121,49B,51,18,0,,
3463,121,49B,51,18,0,,
3464,129,53B,51,19,0,,
3465,142,60C,50,19,0,,
3466,121,49B,51,18,0,,
3467,121,49B,51,18,0,,
3468,165,7B,50,20,0,,
3469,121,49B,51,18,0,,
3470,121,49B,51,18,0,,
3471,165,7B,50,20,0,,
3472,233,67B,51,22,0,,
3473,165,7B,50,20,0,,
3474,165,7B,50,20,0,,
3475,231,66D,51,22,0,,
3476,142,60C,50,19,0,,
3477,213,31B,50,21,0,,
3478,129,53B,51,19,0,,
3479,142,60C,50,19,0,,
3480,165,7B,50,20,0,,
3481,142,60C,50,19,0,,
3482,129,53B,51,19,0,,
3483,165,7B,50,20,0,,
3484,142,60C,50,19,0,,
3485,121,49B,51,18,0,,
3486,142,60C,50,19,0,,
3487,142,60C,50,19,0,,
3488,165,7B,50,20,0,,
3489,142,60C,50,19,0,,
3490,165,7B,50,20,0,,
3491,165,7B,50,20,0,,
3492,213,31B,50,21,0,,
3493,142,60C,50,19,0,,
3494,142,60C,50,19,0,,
3495,165,7B,50,20,0,,
3496,121,49B,51,18,0,,
3497,129,53B,51,19,0,,
3498,165,7B,50,20,0,,
3499,121,49B,51,18,0,,
3500,165,7B,50,20,0,,
3501,165,7B,50,20,0,,
3502,165,7B,50,20,0,,
3503,121,49B,51,18,0,,
3504,165,7B,50,20,0,,
3505,213,31B,50,21,0,,
3506,165,7B,50,20,0,,
3507,121,49B,51,18,0,,
3508,142,60C,50,19,0,,
3509,165,7B,50,20,0,,
3510,165,7B,50,20,0,,
3511,159,4D,51,20,0,,
3512,165,7B,50,20,0,,
3513,233,67B,51,22,0,,
3514,165,7B,50,20,0,,
3515,165,7B,50,20,0,,
3516,233,67B,51,22,0,,
3517,213,31B,50,21,0,,
3518,142,60C,50,19,0,,
3519,142,60C,50,19,0,,
3520,213,31B,50,21,0,,
3521,159,4D,51,20,0,,
3522,142,60C,50,19,0,,
3523,233,67B,51,22,0,,
3524,213,31B,50,21,0,,
3525,159,4D,51,20,0,,
3526,213,31B,50,21,0,,
3527,233,67B,51,22,0,,
3528,213,31B,50,21,0,,
3529,203,26D,50,21,0,,
3530,213,31B,50,21,0,,
3531,121,49B,51,18,0,,
3532,213,31B,50,21,0,,
3533,213,31B,50,21,0,,
3534,129,53B,51,19,0,,
3535,203,26D,50,21,0,,
3536,129,53B,51,19,0,,
3537,213,31B,50,21,0,,
3538,165,7B,50,20,0,,
3539,121,49B,51,18,0,,
3540,111,44D,40,18,0,,
3541,129,53B,51,19,0,,
3542,213,31B,50,21,0,,
