,ID_MUNICIPIO,NOMBRE_MUNICIPIO,ID_ESTADO
2608,1671,NOPALUCAN,21
2609,1681,PUEBLA,21
2610,1681,PUEBLA,21
2611,1681,PUEBLA,21
2612,1681,PUEBLA,21
2613,1681,PUEBLA,21
2614,1681,PUEBLA,21
2615,1681,PUEBLA,21
2616,1681,PUEBLA,21
2617,1681,PUEBLA,21
2618,1681,PUEBLA,21
2619,2051,TLAXCALA,29
2620,1641,HUEJOTZINGO,21
2621,1681,PUEBLA,21
2622,2031,HUAMANTLA,29
2623,2031,HUAMANTLA,29
2624,2459,LESKOVAC,37
2625,1681,PUEBLA,21
2626,1681,PUEBLA,21
2627,1681,PUEBLA,21
2628,2059,PAPALOTLA DE XICOHTNCATL,29
2629,1681,PUEBLA,21
2630,2044,SANTA CRUZ TLAXCALA,29
2631,1681,PUEBLA,21
2632,1686,SAN ANDRS CHOLULA,21
2633,1681,PUEBLA,21
2634,1681,PUEBLA,21
2635,1681,PUEBLA,21
2636,1681,PUEBLA,21
2637,1681,PUEBLA,21
2638,1681,PUEBLA,21
2639,1681,PUEBLA,21
2640,1681,PUEBLA,21
2641,1681,PUEBLA,21
2642,1608,CUAUTLANCINGO,21
2643,1681,PUEBLA,21
2644,1681,PUEBLA,21
2645,1681,PUEBLA,21
2646,1681,PUEBLA,21
2647,1681,PUEBLA,21
2648,1709,SAN SALVADOR EL SECO,21
2649,2023,APIZACO,29
2650,1681,PUEBLA,21
2651,1681,PUEBLA,21
2652,1681,PUEBLA,21
2653,1681,PUEBLA,21
2654,2051,TLAXCALA,29
2655,1681,PUEBLA,21
2656,1568,ACAJETE,21
2657,1681,PUEBLA,21
2658,404,JOS AZUETA,12
2659,1681,PUEBLA,21
2660,1681,PUEBLA,21
2661,1681,PUEBLA,21
2662,1681,PUEBLA,21
2663,1681,PUEBLA,21
2664,1681,PUEBLA,21
2665,1681,PUEBLA,21
2666,1681,PUEBLA,21
2667,1681,PUEBLA,21
2668,1681,PUEBLA,21
2669,269,GUSTAVO A. MADERO,9
2670,1681,PUEBLA,21
2671,1681,PUEBLA,21
2672,2209,POZA RICA DE HIDALGO,30
2673,1681,PUEBLA,21
2674,1681,PUEBLA,21
2675,1681,PUEBLA,21
2676,1686,SAN ANDRS CHOLULA,21
2677,2460,MANHATTAN,38
2678,1681,PUEBLA,21
2679,1571,ACATZINGO,21
2680,1721,TECAMACHALCO,21
2681,1721,TECAMACHALCO,21
2682,1571,ACATZINGO,21
2683,1731,TEPEACA,21
2684,1681,PUEBLA,21
2685,1681,PUEBLA,21
2686,1681,PUEBLA,21
2687,1681,PUEBLA,21
2688,367,ACAPULCO DE JUµREZ,12
2689,2167,JµLTIPAN,30
2690,2023,APIZACO,29
2691,2122,CàRDOBA,30
2692,1681,PUEBLA,21
2693,2031,HUAMANTLA,29
2694,1681,PUEBLA,21
2695,1681,PUEBLA,21
2696,2271,VERACRUZ,30
2697,394,CHILAPA DE µLVAREZ,12
2698,2060,XICOHTZINCO,29
2699,1681,PUEBLA,21
2700,1681,PUEBLA,21
2701,395,CHILPANCINGO DE LOS BRAVO,12
2702,1686,SAN ANDRS CHOLULA,21
2703,1681,PUEBLA,21
2704,1681,PUEBLA,21
2705,1681,PUEBLA,21
2706,923,YECAPIXTLA,17
2707,2023,APIZACO,29
2708,1681,PUEBLA,21
2709,367,ACAPULCO DE JUµREZ,12
2710,1681,PUEBLA,21
2711,999,ACATLµN DE PREZ FIGUEROA,20
2712,367,ACAPULCO DE JUµREZ,12
2713,367,ACAPULCO DE JUµREZ,12
2714,1681,PUEBLA,21
2715,1681,PUEBLA,21
2716,1681,PUEBLA,21
2717,1620,CHIGNAHUAPAN,21
2718,1681,PUEBLA,21
2719,1681,PUEBLA,21
2720,1681,PUEBLA,21
2721,1681,PUEBLA,21
2722,1681,PUEBLA,21
2723,1681,PUEBLA,21
2724,1681,PUEBLA,21
2725,1681,PUEBLA,21
2726,1681,PUEBLA,21
2727,1681,PUEBLA,21
2728,1681,PUEBLA,21
2729,1681,PUEBLA,21
2730,269,GUSTAVO A. MADERO,9
2731,1681,PUEBLA,21
2732,1681,PUEBLA,21
2733,1681,PUEBLA,21
2734,1681,PUEBLA,21
2735,266,AZCAPOTZALCO,9
2736,2028,CHIAUTEMPAN,29
2737,1681,PUEBLA,21
2738,280,MIGUEL HIDALGO,9
2739,2051,TLAXCALA,29
2740,2051,TLAXCALA,29
2741,1681,PUEBLA,21
2742,1627,DOMINGO ARENAS,21
2743,1681,PUEBLA,21
2744,1681,PUEBLA,21
2745,1681,PUEBLA,21
2746,1681,PUEBLA,21
2747,2196,ORIZABA,30
2748,2179,MARIANO ESCOBEDO,30
2749,1681,PUEBLA,21
2750,1681,PUEBLA,21
2751,1681,PUEBLA,21
2752,1681,PUEBLA,21
2753,1681,PUEBLA,21
2754,1699,SAN MARTÖN TEXMELUCAN,21
2755,2060,XICOHTZINCO,29
2756,1689,SAN FELIPE TEOTLALCINGO,21
2757,1681,PUEBLA,21
2758,1681,PUEBLA,21
2759,1681,PUEBLA,21
2760,1681,PUEBLA,21
2761,1681,PUEBLA,21
2762,2023,APIZACO,29
2763,1681,PUEBLA,21
2764,403,IXCATEOPAN DE CUAUHTMOC,12
2765,1681,PUEBLA,21
2766,432,TLAPA DE COMONFORT,12
2767,432,TLAPA DE COMONFORT,12
2768,1681,PUEBLA,21
2769,1681,PUEBLA,21
2770,1681,PUEBLA,21
2771,1681,PUEBLA,21
2772,1681,PUEBLA,21
2773,1681,PUEBLA,21
2774,1681,PUEBLA,21
2775,1681,PUEBLA,21
2776,1681,PUEBLA,21
2777,2062,ZACATELCO,29
2778,1681,PUEBLA,21
2779,2031,HUAMANTLA,29
2780,1582,AMOZOC,21
2781,1586,ATLIXCO,21
2782,1181,SAN JUAN BAUTISTA TUXTEPEC,20
2783,2019,AMAXAC DE GUERRERO,29
2784,1681,PUEBLA,21
2785,1681,PUEBLA,21
2786,432,TLAPA DE COMONFORT,12
2787,1681,PUEBLA,21
2788,1681,PUEBLA,21
2789,1681,PUEBLA,21
2790,1707,SAN PEDRO CHOLULA,21
2791,1681,PUEBLA,21
2792,1681,PUEBLA,21
2793,1612,CHALCHICOMULA DE SESMA,21
2794,1681,PUEBLA,21
2795,1681,PUEBLA,21
2796,1709,SAN SALVADOR EL SECO,21
2797,1681,PUEBLA,21
2798,1652,IZéCAR DE MATAMOROS,21
2799,1681,PUEBLA,21
2800,2146,FORTÖN,30
2801,1681,PUEBLA,21
2802,1681,PUEBLA,21
2803,1681,PUEBLA,21
2804,1681,PUEBLA,21
2805,1681,PUEBLA,21
2806,1681,PUEBLA,21
2807,1681,PUEBLA,21
2808,570,GUADALAJARA,14
2809,1681,PUEBLA,21
2810,2031,HUAMANTLA,29
2811,1681,PUEBLA,21
2812,1681,PUEBLA,21
2813,2023,APIZACO,29
2814,1681,PUEBLA,21
2815,2023,APIZACO,29
2816,1681,PUEBLA,21
2817,1731,TEPEACA,21
2818,1681,PUEBLA,21
2819,1681,PUEBLA,21
2820,1681,PUEBLA,21
2821,1684,RAFAEL LARA GRAJALES,21
2822,2062,ZACATELCO,29
2823,1681,PUEBLA,21
2824,1568,ACAJETE,21
2825,1681,PUEBLA,21
2826,1681,PUEBLA,21
2827,1681,PUEBLA,21
2828,1720,TECALI DE HERRERA,21
2829,2062,ZACATELCO,29
2830,1681,PUEBLA,21
2831,1681,PUEBLA,21
2832,1681,PUEBLA,21
2833,1681,PUEBLA,21
2834,1681,PUEBLA,21
2835,1681,PUEBLA,21
2836,1681,PUEBLA,21
2837,1681,PUEBLA,21
2838,1681,PUEBLA,21
2839,1681,PUEBLA,21
2840,2051,TLAXCALA,29
2841,1681,PUEBLA,21
2842,1681,PUEBLA,21
2843,1681,PUEBLA,21
2844,1770,XOCHITLµN TODOS SANTOS,21
2845,1681,PUEBLA,21
2846,1681,PUEBLA,21
2847,1775,ZACATLµN,21
2848,2028,CHIAUTEMPAN,29
2849,1699,SAN MARTÖN TEXMELUCAN,21
2850,1747,TLAHUAPAN,21
2851,1681,PUEBLA,21
2852,2051,TLAXCALA,29
2853,2051,TLAXCALA,29
2854,2023,APIZACO,29
2855,1681,PUEBLA,21
2856,1681,PUEBLA,21
2857,1681,PUEBLA,21
2858,1681,PUEBLA,21
2859,1064,OAXACA DE JUµREZ,20
2860,2059,PAPALOTLA DE XICOHTNCATL,29
2861,761,TOLUCA,15
2862,2051,TLAXCALA,29
2863,1064,OAXACA DE JUµREZ,20
2864,1681,PUEBLA,21
2865,2031,HUAMANTLA,29
2866,1681,PUEBLA,21
2867,1681,PUEBLA,21
2868,1681,PUEBLA,21
2869,1681,PUEBLA,21
2870,1681,PUEBLA,21
2871,1681,PUEBLA,21
2872,1681,PUEBLA,21
2873,1681,PUEBLA,21
2874,1748,TLALTENANGO,21
2875,1601,CORONANGO,21
2876,1681,PUEBLA,21
2877,1681,PUEBLA,21
2878,2139,LAS CHOAPAS,30
2879,1681,PUEBLA,21
2880,2023,APIZACO,29
2881,1681,PUEBLA,21
2882,1681,PUEBLA,21
2883,1681,PUEBLA,21
2884,2023,APIZACO,29
2885,1681,PUEBLA,21
2886,1586,ATLIXCO,21
2887,1681,PUEBLA,21
2888,1681,PUEBLA,21
2889,1681,PUEBLA,21
2890,1681,PUEBLA,21
2891,2165,XALAPA,30
2892,1681,PUEBLA,21
2893,1681,PUEBLA,21
2894,2023,APIZACO,29
2895,1681,PUEBLA,21
2896,1681,PUEBLA,21
2897,1705,SAN NICOLµS DE LOS RANCHOS,21
2898,1681,PUEBLA,21
2899,1681,PUEBLA,21
2900,1638,HUAUCHINANGO,21
2901,1681,PUEBLA,21
2902,1681,PUEBLA,21
2903,432,TLAPA DE COMONFORT,12
2904,1681,PUEBLA,21
2905,1681,PUEBLA,21
2906,1681,PUEBLA,21
2907,1681,PUEBLA,21
2908,1681,PUEBLA,21
2909,1681,PUEBLA,21
2910,1710,SAN SALVADOR EL VERDE,21
2911,1681,PUEBLA,21
2912,1681,PUEBLA,21
2913,267,COYOACµN,9
2914,1681,PUEBLA,21
2915,1705,SAN NICOLµS DE LOS RANCHOS,21
2916,1681,PUEBLA,21
2917,1681,PUEBLA,21
2918,1681,PUEBLA,21
2919,1681,PUEBLA,21
2920,1681,PUEBLA,21
2921,1681,PUEBLA,21
2922,1681,PUEBLA,21
2923,1681,PUEBLA,21
2924,19,LA PAZ,3
2925,1681,PUEBLA,21
2926,1684,RAFAEL LARA GRAJALES,21
2927,1652,IZéCAR DE MATAMOROS,21
2928,1681,PUEBLA,21
2929,1681,PUEBLA,21
2930,1681,PUEBLA,21
2931,1671,NOPALUCAN,21
2932,1681,PUEBLA,21
2933,1681,PUEBLA,21
2934,1681,PUEBLA,21
2935,1681,PUEBLA,21
2936,1681,PUEBLA,21
2937,1681,PUEBLA,21
2938,1681,PUEBLA,21
2939,1681,PUEBLA,21
2940,1699,SAN MARTÖN TEXMELUCAN,21
2941,1699,SAN MARTÖN TEXMELUCAN,21
2942,1681,PUEBLA,21
2943,1681,PUEBLA,21
2944,268,CUAJIMALPA DE MORELOS,9
2945,1641,HUEJOTZINGO,21
2946,1681,PUEBLA,21
2947,1681,PUEBLA,21
2948,1707,SAN PEDRO CHOLULA,21
2949,1681,PUEBLA,21
2950,1570,ACATLµN,21
2951,1681,PUEBLA,21
2952,1681,PUEBLA,21
2953,1681,PUEBLA,21
2954,1681,PUEBLA,21
2955,1681,PUEBLA,21
2956,1681,PUEBLA,21
2957,455,APAN,13
2958,1681,PUEBLA,21
2959,1681,PUEBLA,21
2960,1681,PUEBLA,21
2961,1681,PUEBLA,21
2962,1681,PUEBLA,21
2963,1681,PUEBLA,21
2964,775,ZUMPANGO,15
2965,1681,PUEBLA,21
2966,1681,PUEBLA,21
2967,1681,PUEBLA,21
2968,1681,PUEBLA,21
2969,2051,TLAXCALA,29
2970,1681,PUEBLA,21
2971,1681,PUEBLA,21
2972,1681,PUEBLA,21
2973,1681,PUEBLA,21
2974,1681,PUEBLA,21
2975,2051,TLAXCALA,29
2976,2050,TETLATLAHUCA,29
2977,1681,PUEBLA,21
2978,1681,PUEBLA,21
2979,1730,TEPATLAXCO DE HIDALGO,21
2980,1681,PUEBLA,21
2981,1681,PUEBLA,21
2982,1681,PUEBLA,21
2983,2055,ZITLALTEPEC DE TRINIDAD SµNCHEZ SANTOS,29
2984,1681,PUEBLA,21
2985,1681,PUEBLA,21
2986,1681,PUEBLA,21
2987,2271,VERACRUZ,30
2988,1681,PUEBLA,21
2989,1681,PUEBLA,21
2990,1681,PUEBLA,21
2991,1681,PUEBLA,21
2992,1681,PUEBLA,21
2993,2062,ZACATELCO,29
2994,1681,PUEBLA,21
2995,1681,PUEBLA,21
2996,1681,PUEBLA,21
2997,2078,SANTA ISABEL XILOXOXTLA,29
2998,1681,PUEBLA,21
2999,1681,PUEBLA,21
3000,1681,PUEBLA,21
3001,421,TAXCO DE ALARCàN,12
3002,421,TAXCO DE ALARCàN,12
3003,399,HUAMUXTITLµN,12
3004,1681,PUEBLA,21
3005,1681,PUEBLA,21
3006,1681,PUEBLA,21
3007,1681,PUEBLA,21
3008,1681,PUEBLA,21
3009,1681,PUEBLA,21
3010,1681,PUEBLA,21
3011,1681,PUEBLA,21
3012,1681,PUEBLA,21
3013,1699,SAN MARTÖN TEXMELUCAN,21
3014,1699,SAN MARTÖN TEXMELUCAN,21
3015,1681,PUEBLA,21
3016,1681,PUEBLA,21
3017,1681,PUEBLA,21
3018,432,TLAPA DE COMONFORT,12
3019,1681,PUEBLA,21
3020,1681,PUEBLA,21
3021,1731,TEPEACA,21
3022,1681,PUEBLA,21
3023,1731,TEPEACA,21
3024,1681,PUEBLA,21
3025,1681,PUEBLA,21
3026,1681,PUEBLA,21
3027,1681,PUEBLA,21
3028,2069,SAN JERàNIMO ZACUALPAN,29
3029,2043,SAN PABLO DEL MONTE,29
3030,1681,PUEBLA,21
3031,1681,PUEBLA,21
3032,401,IGUALA DE LA INDEPENDENCIA,12
3033,1681,PUEBLA,21
3034,1684,RAFAEL LARA GRAJALES,21
3035,401,IGUALA DE LA INDEPENDENCIA,12
3036,1684,RAFAEL LARA GRAJALES,21
3037,1681,PUEBLA,21
3038,2043,SAN PABLO DEL MONTE,29
3039,1681,PUEBLA,21
3040,1681,PUEBLA,21
3041,1681,PUEBLA,21
3042,1681,PUEBLA,21
3043,1681,PUEBLA,21
3044,1681,PUEBLA,21
3045,1681,PUEBLA,21
3046,1681,PUEBLA,21
3047,1681,PUEBLA,21
3048,1681,PUEBLA,21
3049,2066,LA MAGDALENA TLALTELULCO,29
3050,1681,PUEBLA,21
3051,1661,LIBRES,21
3052,1661,LIBRES,21
3053,1681,PUEBLA,21
3054,1681,PUEBLA,21
3055,1758,TULCINGO,21
3056,280,MIGUEL HIDALGO,9
3057,1681,PUEBLA,21
3058,1681,PUEBLA,21
3059,1681,PUEBLA,21
3060,1681,PUEBLA,21
3061,1681,PUEBLA,21
3062,1681,PUEBLA,21
3063,1681,PUEBLA,21
3064,712,NAUCALPAN DE JUµREZ,15
3065,1681,PUEBLA,21
3066,1699,SAN MARTÖN TEXMELUCAN,21
3067,1681,PUEBLA,21
3068,1681,PUEBLA,21
3069,1681,PUEBLA,21
3070,1681,PUEBLA,21
3071,2046,TEOLOCHOLCO,29
3072,1681,PUEBLA,21
3073,1681,PUEBLA,21
3074,1681,PUEBLA,21
3075,1681,PUEBLA,21
3076,1681,PUEBLA,21
3077,1681,PUEBLA,21
3078,1620,CHIGNAHUAPAN,21
3079,1681,PUEBLA,21
3080,1681,PUEBLA,21
3081,1681,PUEBLA,21
3082,1681,PUEBLA,21
3083,1747,TLAHUAPAN,21
3084,1681,PUEBLA,21
3085,1608,CUAUTLANCINGO,21
3086,1747,TLAHUAPAN,21
3087,1681,PUEBLA,21
3088,1681,PUEBLA,21
3089,1681,PUEBLA,21
3090,1681,PUEBLA,21
3091,1681,PUEBLA,21
3092,1681,PUEBLA,21
3093,2043,SAN PABLO DEL MONTE,29
3094,1623,CHILA DE LA SAL,21
3095,1681,PUEBLA,21
3096,2028,CHIAUTEMPAN,29
3097,1720,TECALI DE HERRERA,21
3098,1681,PUEBLA,21
3099,1681,PUEBLA,21
3100,2023,APIZACO,29
3101,1681,PUEBLA,21
3102,1681,PUEBLA,21
3103,401,IGUALA DE LA INDEPENDENCIA,12
3104,2252,TIERRA BLANCA,30
3105,1681,PUEBLA,21
3106,432,TLAPA DE COMONFORT,12
3107,383,COCULA,12
3108,1681,PUEBLA,21
3109,1681,PUEBLA,21
3110,1681,PUEBLA,21
3111,1681,PUEBLA,21
3112,1686,SAN ANDRS CHOLULA,21
3113,1681,PUEBLA,21
3114,2025,EL CARMEN TEQUEXQUITLA,29
3115,1681,PUEBLA,21
3116,1681,PUEBLA,21
3117,1681,PUEBLA,21
3118,1681,PUEBLA,21
3119,1777,ZAPOTITLµN DE MNDEZ,21
3120,1652,IZéCAR DE MATAMOROS,21
3121,1681,PUEBLA,21
3122,1681,PUEBLA,21
3123,1681,PUEBLA,21
3124,2031,HUAMANTLA,29
3125,1681,PUEBLA,21
3126,1681,PUEBLA,21
3127,1608,CUAUTLANCINGO,21
3128,2019,AMAXAC DE GUERRERO,29
3129,1681,PUEBLA,21
3130,2060,XICOHTZINCO,29
3131,1681,PUEBLA,21
3132,2062,ZACATELCO,29
3133,1681,PUEBLA,21
3134,1681,PUEBLA,21
3135,1681,PUEBLA,21
3136,1681,PUEBLA,21
3137,1681,PUEBLA,21
3138,1681,PUEBLA,21
3139,1681,PUEBLA,21
3140,1607,CUAUTINCHµN,21
3141,1681,PUEBLA,21
3142,267,COYOACµN,9
3143,1681,PUEBLA,21
3144,1681,PUEBLA,21
3145,1681,PUEBLA,21
3146,1681,PUEBLA,21
3147,1681,PUEBLA,21
3148,1681,PUEBLA,21
3149,1681,PUEBLA,21
3150,1681,PUEBLA,21
3151,1681,PUEBLA,21
3152,1681,PUEBLA,21
3153,1681,PUEBLA,21
3154,2023,APIZACO,29
3155,1681,PUEBLA,21
3156,1681,PUEBLA,21
3157,1681,PUEBLA,21
3158,1681,PUEBLA,21
3159,1681,PUEBLA,21
3160,1681,PUEBLA,21
3161,1681,PUEBLA,21
3162,1681,PUEBLA,21
3163,1681,PUEBLA,21
3164,1681,PUEBLA,21
3165,1703,SAN MIGUEL XOXTLA,21
3166,1681,PUEBLA,21
3167,1681,PUEBLA,21
3168,1681,PUEBLA,21
3169,1681,PUEBLA,21
3170,1681,PUEBLA,21
3171,1681,PUEBLA,21
3172,1681,PUEBLA,21
3173,1681,PUEBLA,21
3174,1681,PUEBLA,21
3175,1681,PUEBLA,21
3176,1681,PUEBLA,21
3177,1681,PUEBLA,21
3178,1681,PUEBLA,21
3179,1681,PUEBLA,21
3180,1649,IXCAQUIXTLA,21
3181,1681,PUEBLA,21
3182,1681,PUEBLA,21
3183,1681,PUEBLA,21
3184,1649,IXCAQUIXTLA,21
3185,2062,ZACATELCO,29
3186,1681,PUEBLA,21
3187,1681,PUEBLA,21
3188,1681,PUEBLA,21
3189,443,MARQUELIA,12
3190,1681,PUEBLA,21
3191,1681,PUEBLA,21
3192,1681,PUEBLA,21
3193,1681,PUEBLA,21
3194,1681,PUEBLA,21
3195,2463,ARMENIA,41
3196,2062,ZACATELCO,29
3197,2060,XICOHTZINCO,29
3198,1681,PUEBLA,21
3199,1775,ZACATLµN,21
3200,1681,PUEBLA,21
3201,180,TUXTLA GUTIRREZ,7
3202,1681,PUEBLA,21
3203,1681,PUEBLA,21
3204,1681,PUEBLA,21
3205,1681,PUEBLA,21
3206,1681,PUEBLA,21
3207,1681,PUEBLA,21
3208,1681,PUEBLA,21
3209,1681,PUEBLA,21
3210,1582,AMOZOC,21
3211,1681,PUEBLA,21
3212,1681,PUEBLA,21
3213,2031,HUAMANTLA,29
3214,281,VENUSTIANO CARRANZA,9
3215,2031,HUAMANTLA,29
3216,1681,PUEBLA,21
3217,1681,PUEBLA,21
3218,120,HUIXTLA,7
3219,1695,SAN JOS CHIAPA,21
3220,759,TLALNEPANTLA DE BAZ,15
3221,925,ZACUALPAN DE AMILPAS,17
3222,2046,TEOLOCHOLCO,29
3223,1681,PUEBLA,21
3224,1681,PUEBLA,21
3225,1681,PUEBLA,21
3226,1681,PUEBLA,21
3227,1681,PUEBLA,21
3228,1681,PUEBLA,21
3229,1723,TEHUACµN,21
3230,1626,CHINANTLA,21
3231,1681,PUEBLA,21
3232,1681,PUEBLA,21
3233,1681,PUEBLA,21
3234,1641,HUEJOTZINGO,21
3235,1681,PUEBLA,21
3236,1681,PUEBLA,21
3237,1838,SAN LUIS POTOSÖ,24
3238,1681,PUEBLA,21
3239,1681,PUEBLA,21
3240,1681,PUEBLA,21
3241,1681,PUEBLA,21
3242,1681,PUEBLA,21
3243,1681,PUEBLA,21
3244,1681,PUEBLA,21
3245,1681,PUEBLA,21
3246,1681,PUEBLA,21
3247,1681,PUEBLA,21
3248,1681,PUEBLA,21
3249,1681,PUEBLA,21
3250,1681,PUEBLA,21
3251,1720,TECALI DE HERRERA,21
3252,1681,PUEBLA,21
3253,1686,SAN ANDRS CHOLULA,21
3254,1681,PUEBLA,21
3255,1681,PUEBLA,21
3256,1681,PUEBLA,21
3257,1681,PUEBLA,21
3258,2055,ZITLALTEPEC DE TRINIDAD SµNCHEZ SANTOS,29
3259,1681,PUEBLA,21
3260,1681,PUEBLA,21
3261,1634,GUADALUPE VICTORIA,21
3262,1634,GUADALUPE VICTORIA,21
3263,1681,PUEBLA,21
3264,570,GUADALAJARA,14
3265,1681,PUEBLA,21
3266,1681,PUEBLA,21
3267,1681,PUEBLA,21
3268,1681,PUEBLA,21
3269,1681,PUEBLA,21
3270,1681,PUEBLA,21
3271,1681,PUEBLA,21
3272,1681,PUEBLA,21
3273,1681,PUEBLA,21
3274,1681,PUEBLA,21
3275,1681,PUEBLA,21
3276,1681,PUEBLA,21
3277,1681,PUEBLA,21
3278,2061,YAUHQUEMECAN,29
3279,1681,PUEBLA,21
3280,1681,PUEBLA,21
3281,1681,PUEBLA,21
3282,1681,PUEBLA,21
3283,1681,PUEBLA,21
3284,1681,PUEBLA,21
3285,1681,PUEBLA,21
3286,1681,PUEBLA,21
3287,1681,PUEBLA,21
3288,1681,PUEBLA,21
3289,2047,TEPEYANCO,29
3290,1744,TLACOTEPEC DE BENITO JUµREZ,21
3291,1681,PUEBLA,21
3292,1681,PUEBLA,21
3293,1681,PUEBLA,21
3294,1681,PUEBLA,21
3295,1641,HUEJOTZINGO,21
3296,1681,PUEBLA,21
3297,1681,PUEBLA,21
3298,1681,PUEBLA,21
3299,1681,PUEBLA,21
3300,1681,PUEBLA,21
3301,1671,NOPALUCAN,21
3302,1681,PUEBLA,21
3303,1707,SAN PEDRO CHOLULA,21
3304,1681,PUEBLA,21
3305,2043,SAN PABLO DEL MONTE,29
3306,1681,PUEBLA,21
3307,1681,PUEBLA,21
3308,1681,PUEBLA,21
3309,1681,PUEBLA,21
3310,1681,PUEBLA,21
3311,2051,TLAXCALA,29
3312,1681,PUEBLA,21
3313,1612,CHALCHICOMULA DE SESMA,21
3314,1681,PUEBLA,21
3315,1681,PUEBLA,21
3316,1681,PUEBLA,21
3317,1681,PUEBLA,21
3318,1681,PUEBLA,21
3319,1681,PUEBLA,21
3320,1681,PUEBLA,21
3321,1681,PUEBLA,21
3322,1681,PUEBLA,21
3323,1681,PUEBLA,21
3324,1681,PUEBLA,21
3325,2061,YAUHQUEMECAN,29
3326,1681,PUEBLA,21
3327,180,TUXTLA GUTIRREZ,7
3328,1681,PUEBLA,21
3329,1681,PUEBLA,21
3330,1681,PUEBLA,21
3331,2186,MINATITLµN,30
3332,1681,PUEBLA,21
3333,158,SAN CRISTàBAL DE LAS CASAS,7
3334,1681,PUEBLA,21
3335,1681,PUEBLA,21
3336,1681,PUEBLA,21
3337,1681,PUEBLA,21
3338,1681,PUEBLA,21
3339,423,TCPAN DE GALEANA,12
3340,1681,PUEBLA,21
3341,377,ATOYAC DE µLVAREZ,12
3342,1681,PUEBLA,21
3343,1681,PUEBLA,21
3344,2034,IXTENCO,29
3345,1681,PUEBLA,21
3346,1681,PUEBLA,21
3347,1681,PUEBLA,21
3348,1681,PUEBLA,21
3349,1681,PUEBLA,21
3350,1681,PUEBLA,21
3351,1681,PUEBLA,21
3352,1681,PUEBLA,21
3353,2040,ACUAMANALA DE MIGUEL HIDALGO,29
3354,1681,PUEBLA,21
3355,377,ATOYAC DE µLVAREZ,12
3356,1681,PUEBLA,21
3357,1681,PUEBLA,21
3358,899,CUAUTLA,17
3359,1681,PUEBLA,21
3360,1681,PUEBLA,21
3361,1681,PUEBLA,21
3362,1681,PUEBLA,21
3363,1681,PUEBLA,21
3364,1681,PUEBLA,21
3365,1681,PUEBLA,21
3366,1681,PUEBLA,21
3367,1681,PUEBLA,21
3368,2252,TIERRA BLANCA,30
3369,1681,PUEBLA,21
3370,1681,PUEBLA,21
3371,1707,SAN PEDRO CHOLULA,21
3372,1681,PUEBLA,21
3373,1641,HUEJOTZINGO,21
3374,1671,NOPALUCAN,21
3375,2051,TLAXCALA,29
3376,1681,PUEBLA,21
3377,1681,PUEBLA,21
3378,1681,PUEBLA,21
3379,1681,PUEBLA,21
3380,1681,PUEBLA,21
3381,1681,PUEBLA,21
3382,1681,PUEBLA,21
3383,1681,PUEBLA,21
3384,1681,PUEBLA,21
3385,2072,SAN LORENZO AXOCOMANITLA,29
3386,1681,PUEBLA,21
3387,1673,OCOYUCAN,21
3388,1681,PUEBLA,21
3389,1681,PUEBLA,21
3390,1681,PUEBLA,21
3391,1681,PUEBLA,21
3392,1681,PUEBLA,21
3393,1673,OCOYUCAN,21
3394,1686,SAN ANDRS CHOLULA,21
3395,1681,PUEBLA,21
3396,1568,ACAJETE,21
3397,1681,PUEBLA,21
3398,432,TLAPA DE COMONFORT,12
3399,1681,PUEBLA,21
3400,2043,SAN PABLO DEL MONTE,29
3401,401,IGUALA DE LA INDEPENDENCIA,12
3402,1681,PUEBLA,21
3403,371,ALPOYECA,12
3404,1681,PUEBLA,21
3405,1681,PUEBLA,21
3406,1681,PUEBLA,21
3407,1686,SAN ANDRS CHOLULA,21
3408,1681,PUEBLA,21
3409,2464,HABANA,42
3410,1681,PUEBLA,21
3411,1681,PUEBLA,21
3412,1681,PUEBLA,21
3413,1681,PUEBLA,21
3414,1681,PUEBLA,21
3415,1681,PUEBLA,21
3416,269,GUSTAVO A. MADERO,9
3417,1681,PUEBLA,21
3418,270,IZTACALCO,9
3419,1582,AMOZOC,21
3420,1731,TEPEACA,21
3421,1681,PUEBLA,21
3422,1661,LIBRES,21
3423,1423,SANTA MARÖA PE¥OLES,20
3424,2066,LA MAGDALENA TLALTELULCO,29
3425,2048,TERRENATE,29
3426,1681,PUEBLA,21
3427,1681,PUEBLA,21
3428,1681,PUEBLA,21
3429,1721,TECAMACHALCO,21
3430,1681,PUEBLA,21
3431,1681,PUEBLA,21
3432,1681,PUEBLA,21
3433,395,CHILPANCINGO DE LOS BRAVO,12
3434,1681,PUEBLA,21
3435,1681,PUEBLA,21
3436,1681,PUEBLA,21
3437,1721,TECAMACHALCO,21
3438,2023,APIZACO,29
3439,1681,PUEBLA,21
3440,1681,PUEBLA,21
3441,1681,PUEBLA,21
3442,1681,PUEBLA,21
3443,1681,PUEBLA,21
3444,1710,SAN SALVADOR EL VERDE,21
3445,1681,PUEBLA,21
3446,706,LERMA,15
3447,2051,TLAXCALA,29
3448,1681,PUEBLA,21
3449,1681,PUEBLA,21
3450,1721,TECAMACHALCO,21
3451,1681,PUEBLA,21
3452,1681,PUEBLA,21
3453,1681,PUEBLA,21
3454,1681,PUEBLA,21
3455,1681,PUEBLA,21
